"id","confirmedCount","confirmedIncr","curedCount","curedIncr","currentConfirmedCount","currentConfirmedIncr","dateId","deadCount","deadIncr","suspectedCount","suspectedCountIncr","provinceName","provinceShortName"
"380","70","2","7","1","63","1","20200215","0","0","0","0","内蒙古自治区","内蒙古"
"381","72","2","8","1","64","1","20200216","0","0","0","0","内蒙古自治区","内蒙古"
"382","73","1","8","0","65","1","20200217","0","0","0","0","内蒙古自治区","内蒙古"
"383","75","2","9","1","66","1","20200218","0","0","0","0","内蒙古自治区","内蒙古"
"384","75","0","11","2","64","-2","20200219","0","0","0","0","内蒙古自治区","内蒙古"
"385","75","0","16","5","59","-5","20200220","0","0","0","0","内蒙古自治区","内蒙古"
"386","75","0","22","6","53","-6","20200221","0","0","0","0","内蒙古自治区","内蒙古"
"387","75","0","26","4","49","-4","20200222","0","0","0","0","内蒙古自治区","内蒙古"
"388","75","0","30","4","45","-4","20200223","0","0","0","0","内蒙古自治区","内蒙古"
"389","75","0","34","4","41","-4","20200224","0","0","0","0","内蒙古自治区","内蒙古"
"390","75","0","35","1","40","-1","20200225","0","0","0","0","内蒙古自治区","内蒙古"
"391","75","0","38","3","37","-3","20200226","0","0","0","0","内蒙古自治区","内蒙古"
"392","75","0","43","5","32","-5","20200227","0","0","0","0","内蒙古自治区","内蒙古"
"393","75","0","46","3","29","-3","20200228","0","0","0","0","内蒙古自治区","内蒙古"
"394","75","0","51","5","24","-5","20200229","0","0","0","0","内蒙古自治区","内蒙古"
"395","75","0","52","1","23","-1","20200301","0","0","0","0","内蒙古自治区","内蒙古"
"396","75","0","54","2","20","-3","20200302","1","1","0","0","内蒙古自治区","内蒙古"
"397","75","0","59","5","15","-5","20200303","1","0","0","0","内蒙古自治区","内蒙古"
"398","75","0","63","4","11","-4","20200304","1","0","0","0","内蒙古自治区","内蒙古"
"399","75","0","65","2","9","-2","20200305","1","0","0","0","内蒙古自治区","内蒙古"
"400","75","0","65","0","9","0","20200306","1","0","0","0","内蒙古自治区","内蒙古"
"401","75","0","68","3","6","-3","20200307","1","0","0","0","内蒙古自治区","内蒙古"
"402","75","0","70","2","4","-2","20200308","1","0","0","0","内蒙古自治区","内蒙古"
"403","75","0","70","0","4","0","20200309","1","0","0","0","内蒙古自治区","内蒙古"
"404","75","0","70","0","4","0","20200310","1","0","0","0","内蒙古自治区","内蒙古"
"405","75","0","71","1","3","-1","20200311","1","0","0","0","内蒙古自治区","内蒙古"
"406","75","0","71","0","3","0","20200312","1","0","0","0","内蒙古自治区","内蒙古"
"407","75","0","71","0","3","0","20200313","1","0","0","0","内蒙古自治区","内蒙古"
"408","75","0","71","0","3","0","20200314","1","0","0","0","内蒙古自治区","内蒙古"
"409","75","0","71","0","3","0","20200315","1","0","0","0","内蒙古自治区","内蒙古"
"410","75","0","73","2","1","-2","20200316","1","0","0","0","内蒙古自治区","内蒙古"
"411","75","0","73","0","1","0","20200317","1","0","0","0","内蒙古自治区","内蒙古"
"412","75","0","74","1","0","-1","20200318","1","0","0","0","内蒙古自治区","内蒙古"
"413","75","0","74","0","0","0","20200319","1","0","0","0","内蒙古自治区","内蒙古"
"414","75","0","74","0","0","0","20200320","1","0","0","0","内蒙古自治区","内蒙古"
"415","75","0","74","0","0","0","20200321","1","0","0","0","内蒙古自治区","内蒙古"
"416","75","0","74","0","0","0","20200322","1","0","0","0","内蒙古自治区","内蒙古"
"417","75","0","74","0","0","0","20200323","1","0","0","0","内蒙古自治区","内蒙古"
"418","77","2","74","0","2","2","20200324","1","0","0","0","内蒙古自治区","内蒙古"
"419","89","12","74","0","14","12","20200325","1","0","0","0","内蒙古自治区","内蒙古"
"420","92","3","74","0","17","3","20200326","1","0","0","0","内蒙古自治区","内蒙古"
"421","94","2","74","0","19","2","20200327","1","0","0","0","内蒙古自治区","内蒙古"
"422","95","1","74","0","20","1","20200328","1","0","0","0","内蒙古自治区","内蒙古"
"423","97","2","74","0","22","2","20200329","1","0","0","0","内蒙古自治区","内蒙古"
"424","107","10","74","0","32","10","20200330","1","0","0","0","内蒙古自治区","内蒙古"
"425","111","4","74","0","36","4","20200331","1","0","0","0","内蒙古自治区","内蒙古"
"426","117","6","74","0","42","6","20200401","1","0","0","0","内蒙古自治区","内蒙古"
"427","117","0","74","0","42","0","20200402","1","0","0","0","内蒙古自治区","内蒙古"
"428","117","0","74","0","42","0","20200403","1","0","0","0","内蒙古自治区","内蒙古"
"429","117","0","74","0","42","0","20200404","1","0","0","0","内蒙古自治区","内蒙古"
"430","118","1","74","0","43","1","20200405","1","0","0","0","内蒙古自治区","内蒙古"
"431","121","3","74","0","46","3","20200406","1","0","0","0","内蒙古自治区","内蒙古"
"432","124","3","74","0","49","3","20200407","1","0","0","0","内蒙古自治区","内蒙古"
"433","126","2","79","5","46","-3","20200408","1","0","0","0","内蒙古自治区","内蒙古"
"434","128","2","79","0","48","2","20200409","1","0","0","0","内蒙古自治区","内蒙古"
"435","155","27","79","0","75","27","20200410","1","0","0","0","内蒙古自治区","内蒙古"
"436","155","0","83","4","71","-4","20200411","1","0","0","0","内蒙古自治区","内蒙古"
"437","190","35","83","0","106","35","20200412","1","0","34","34","内蒙古自治区","内蒙古"
"438","190","0","91","8","98","-8","20200413","1","0","34","0","内蒙古自治区","内蒙古"
"439","190","0","94","3","95","-3","20200414","1","0","34","0","内蒙古自治区","内蒙古"
"440","193","3","94","0","98","3","20200415","1","0","34","0","内蒙古自治区","内蒙古"
"441","193","0","103","9","89","-9","20200416","1","0","34","0","内蒙古自治区","内蒙古"
"442","193","0","104","1","88","-1","20200417","1","0","34","0","内蒙古自治区","内蒙古"
"443","193","0","104","0","88","0","20200418","1","0","34","0","内蒙古自治区","内蒙古"
"444","194","1","104","0","89","1","20200419","1","0","34","0","内蒙古自治区","内蒙古"
"445","194","0","108","4","85","-4","20200420","1","0","34","0","内蒙古自治区","内蒙古"
"446","194","0","108","0","85","0","20200421","1","0","34","0","内蒙古自治区","内蒙古"
"447","194","0","108","0","85","0","20200422","1","0","34","0","内蒙古自治区","内蒙古"
"448","194","0","108","0","85","0","20200423","1","0","34","0","内蒙古自治区","内蒙古"
"449","194","0","114","6","79","-6","20200424","1","0","34","0","内蒙古自治区","内蒙古"
"450","198","4","121","7","76","-3","20200425","1","0","34","0","内蒙古自治区","内蒙古"
"451","198","0","129","8","68","-8","20200426","1","0","34","0","内蒙古自治区","内蒙古"
"452","199","1","145","16","53","-15","20200427","1","0","34","0","内蒙古自治区","内蒙古"
"453","199","0","146","1","52","-1","20200428","1","0","34","0","内蒙古自治区","内蒙古"
"454","200","1","150","4","49","-3","20200429","1","0","34","0","内蒙古自治区","内蒙古"
"455","201","1","152","2","48","-1","20200430","1","0","34","0","内蒙古自治区","内蒙古"
"456","201","0","154","2","46","-2","20200501","1","0","34","0","内蒙古自治区","内蒙古"
"457","201","0","154","0","46","0","20200502","1","0","34","0","内蒙古自治区","内蒙古"
"458","201","0","156","2","44","-2","20200503","1","0","34","0","内蒙古自治区","内蒙古"
"459","201","0","160","4","40","-4","20200504","1","0","34","0","内蒙古自治区","内蒙古"
"460","201","0","167","7","33","-7","20200505","1","0","34","0","内蒙古自治区","内蒙古"
"461","201","0","171","4","29","-4","20200506","1","0","34","0","内蒙古自治区","内蒙古"
"462","201","0","172","1","28","-1","20200507","1","0","34","0","内蒙古自治区","内蒙古"
"463","201","0","175","3","25","-3","20200508","1","0","34","0","内蒙古自治区","内蒙古"
"464","201","0","184","9","16","-9","20200509","1","0","34","0","内蒙古自治区","内蒙古"
"465","208","7","187","3","20","4","20200510","1","0","34","0","内蒙古自治区","内蒙古"
"466","209","1","188","1","20","0","20200511","1","0","34","0","内蒙古自治区","内蒙古"
"467","209","0","190","2","18","-2","20200512","1","0","34","0","内蒙古自治区","内蒙古"
"468","209","0","190","0","18","0","20200513","1","0","34","0","内蒙古自治区","内蒙古"
"469","209","0","194","4","14","-4","20200514","1","0","34","0","内蒙古自治区","内蒙古"
"470","209","0","196","2","12","-2","20200515","1","0","34","0","内蒙古自治区","内蒙古"
"471","209","0","196","0","12","0","20200516","1","0","34","0","内蒙古自治区","内蒙古"
"472","213","4","196","0","16","4","20200517","1","0","34","0","内蒙古自治区","内蒙古"
"473","216","3","196","0","19","3","20200518","1","0","34","0","内蒙古自治区","内蒙古"
"474","217","1","196","0","20","1","20200519","1","0","34","0","内蒙古自治区","内蒙古"
"475","1","1","0","0","1","1","20200120","0","0","0","0","上海市","上海"
"476","9","8","0","0","9","8","20200121","0","0","0","0","上海市","上海"
"477","16","7","0","0","16","7","20200122","0","0","0","0","上海市","上海"
"478","20","4","0","0","20","4","20200123","0","0","0","0","上海市","上海"
"479","33","13","0","0","32","12","20200124","1","1","0","0","上海市","上海"
"480","40","7","1","1","38","6","20200125","1","0","0","0","上海市","上海"
"481","53","13","1","0","51","13","20200126","1","0","0","0","上海市","上海"
"482","66","13","3","2","62","11","20200127","1","0","0","0","上海市","上海"
"483","80","14","4","1","75","13","20200128","1","0","0","0","上海市","上海"
"484","101","21","5","1","95","20","20200129","1","0","0","0","上海市","上海"
"485","128","27","5","0","122","27","20200130","1","0","0","0","上海市","上海"
"486","153","25","9","4","143","21","20200131","1","0","0","0","上海市","上海"
"487","177","24","10","1","166","23","20200201","1","0","0","0","上海市","上海"
"488","193","16","10","0","182","16","20200202","1","0","0","0","上海市","上海"
"489","208","15","10","0","197","15","20200203","1","0","0","0","上海市","上海"
"490","233","25","12","2","220","23","20200204","1","0","0","0","上海市","上海"
"491","254","21","15","3","238","18","20200205","1","0","0","0","上海市","上海"
"492","269","15","25","10","243","5","20200206","1","0","0","0","上海市","上海"
"493","281","12","30","5","250","7","20200207","1","0","0","0","上海市","上海"
"494","292","11","41","11","250","0","20200208","1","0","0","0","上海市","上海"
"495","295","3","44","3","250","0","20200209","1","0","0","0","上海市","上海"
"496","302","7","48","4","253","3","20200210","1","0","0","0","上海市","上海"
"497","306","4","53","5","252","-1","20200211","1","0","0","0","上海市","上海"
"498","313","7","57","4","255","3","20200212","1","0","0","0","上海市","上海"
"499","318","5","62","5","255","0","20200213","1","0","0","0","上海市","上海"
"500","326","8","90","28","235","-20","20200214","1","0","0","0","上海市","上海"
"501","328","2","124","34","203","-32","20200215","1","0","0","0","上海市","上海"
"502","331","3","140","16","190","-13","20200216","1","0","0","0","上海市","上海"
"503","333","2","161","21","171","-19","20200217","1","0","0","0","上海市","上海"
"504","333","0","177","16","155","-16","20200218","1","0","0","0","上海市","上海"
"505","333","0","186","9","145","-10","20200219","2","1","0","0","上海市","上海"
"506","334","1","199","13","133","-12","20200220","2","0","0","0","上海市","上海"
"507","334","0","211","12","120","-13","20200221","3","1","0","0","上海市","上海"
"508","335","1","227","16","105","-15","20200222","3","0","0","0","上海市","上海"
"509","335","0","249","22","83","-22","20200223","3","0","0","0","上海市","上海"
"510","335","0","261","12","71","-12","20200224","3","0","0","0","上海市","上海"
"511","336","1","268","7","65","-6","20200225","3","0","0","0","上海市","上海"
"512","337","1","272","4","62","-3","20200226","3","0","0","0","上海市","上海"
"513","337","0","276","4","58","-4","20200227","3","0","0","0","上海市","上海"
"514","337","0","279","3","55","-3","20200228","3","0","0","0","上海市","上海"
"515","337","0","287","8","47","-8","20200229","3","0","0","0","上海市","上海"
"516","337","0","290","3","44","-3","20200301","3","0","0","0","上海市","上海"
"517","338","1","292","2","43","-1","20200302","3","0","0","0","上海市","上海"
"518","338","0","294","2","41","-2","20200303","3","0","0","0","上海市","上海"
"519","338","0","298","4","37","-4","20200304","3","0","0","0","上海市","上海"
"520","339","1","303","5","33","-4","20200305","3","0","0","0","上海市","上海"
"521","342","3","306","3","33","0","20200306","3","0","0","0","上海市","上海"
"522","342","0","313","7","26","-7","20200307","3","0","0","0","上海市","上海"
"523","342","0","314","1","25","-1","20200308","3","0","0","0","上海市","上海"
"524","342","0","315","1","24","-1","20200309","3","0","0","0","上海市","上海"
"525","344","2","319","4","22","-2","20200310","3","0","0","0","上海市","上海"
"526","344","0","320","1","21","-1","20200311","3","0","0","0","上海市","上海"
"527","346","2","321","1","22","1","20200312","3","0","0","0","上海市","上海"
"528","350","4","324","3","23","1","20200313","3","0","0","0","上海市","上海"
"529","353","3","324","0","26","3","20200314","3","0","0","0","上海市","上海"
"530","355","2","324","0","28","2","20200315","3","0","0","0","上海市","上海"
"531","358","3","325","1","30","2","20200316","3","0","0","0","上海市","上海"
"532","361","3","325","0","33","3","20200317","3","0","0","0","上海市","上海"
"533","363","2","326","1","34","1","20200318","3","0","0","0","上海市","上海"
